,location_id,unit_count,bsl_flag,building_type_code,land_use_code,address_confidence_code,county_geoid,block_geoid_x,h3_9,latitude,longitude,fcc_rel,frn,provider_id,brand_name,technology,max_advertised_download_speed,max_advertised_upload_speed,low_latency,business_residential_code,state_usps,block_geoid_y,h3_res8_id,geometry
612,1057528650,1,True,R,1,2,26095,260959601003010,8927636a3cfffff,46.34023045,-85.51020672,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003010,8827636a3dfffff,POINT (-85.51020672 46.34023045)
613,1057528656,1,True,B,3,1,26095,260959601003001,8927636a3dbffff,46.34419784,-85.50925662,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003001,8827636a3dfffff,POINT (-85.50925662 46.34419784)
614,1057528667,1,True,R,1,2,26095,260959601001039,8927636a07bffff,46.35202163,-85.50410111,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001039,8827636a07fffff,POINT (-85.50410110999999 46.35202163)
615,1057528668,1,True,R,1,2,26095,260959601002015,8927636a2a7ffff,46.34688201,-85.51115181,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002015,8827636a2bfffff,POINT (-85.51115181 46.34688201)
616,1057528678,8,True,R,1,3,26095,260959601004126,8927636aec3ffff,46.32566899,-85.48656235,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601004126,8827636aedfffff,POINT (-85.48656235 46.32566899)
617,1057528683,1,True,R,1,2,26095,260959601002006,8927636a07bffff,46.35040747,-85.50266796,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002006,8827636a07fffff,POINT (-85.50266796 46.35040747)
618,1057528686,1,True,B,3,2,26095,260959601001020,8927636a04fffff,46.35301773,-85.50543424,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001020,8827636a05fffff,POINT (-85.50543424 46.35301773)
619,1057528692,1,True,R,1,2,26095,260959601002026,8927636a2a3ffff,46.34996632,-85.51223992,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002026,8827636a2bfffff,POINT (-85.51223992 46.34996632)
620,1057528694,1,True,R,1,2,26095,260959601001030,8927636a2b3ffff,46.35353078,-85.51190689,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001030,8827636a2bfffff,POINT (-85.51190689000001 46.35353078)
621,1057528695,1,True,R,1,1,26095,260959601003019,8927636a363ffff,46.32762119,-85.51027872,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003019,8827636a37fffff,POINT (-85.51027872 46.32762119)
622,1057528698,1,True,B,3,2,26095,260959601003022,8927636a37bffff,46.32980731,-85.51218991,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003022,8827636a37fffff,POINT (-85.51218991 46.32980731)
623,1057528699,1,True,R,1,1,26095,260959601002002,8927636a2a7ffff,46.34690702,-85.50853455,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002002,8827636a2bfffff,POINT (-85.50853454999999 46.34690702)
624,1057528701,1,True,R,1,2,26095,260959601003003,8927636a2afffff,46.34631106,-85.51448914,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003003,8827636a2bfffff,POINT (-85.51448913999999 46.34631106)
625,1057528709,1,True,R,1,2,26095,260959601001021,8927636a04fffff,46.35357778,-85.50745644,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001021,8827636a05fffff,POINT (-85.50745644 46.35357778)
626,1057528715,1,True,R,1,1,26095,260959601002036,8927636a233ffff,46.34681001,-85.51741744,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002036,8827636a23fffff,POINT (-85.51741744 46.34681001)
627,1057528719,2,True,X,2,2,26095,260959601002001,8927636a07bffff,46.35099742,-85.5040891,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002001,8827636a07fffff,POINT (-85.5040891 46.35099742)
